Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class_Business,Class_Eco,Class_Eco Plus
1,0,44,1,152,1,0,0,4,3,1,3,3,3,3,5,4,4,3,0,0.0,0,True,False,False
1,1,48,1,3129,3,3,3,3,2,5,4,5,5,5,5,5,5,5,0,0.0,1,True,False,False
1,1,36,1,1400,5,5,5,5,5,5,5,5,3,4,1,4,2,5,2,0.0,1,False,True,False
1,1,49,1,372,2,2,2,2,4,4,5,4,4,4,4,3,4,5,0,0.0,1,True,False,False
0,1,19,0,2475,2,5,3,3,2,3,2,2,3,3,5,3,5,2,41,87.0,0,False,True,False
1,0,26,1,287,2,4,2,2,4,2,4,4,4,3,1,4,5,4,0,0.0,0,False,True,False
1,0,19,1,198,1,1,0,4,4,0,4,4,3,1,3,2,3,4,40,40.0,0,False,True,False
0,1,58,0,675,4,5,4,1,4,4,4,4,3,2,4,4,4,4,19,7.0,1,False,True,False
0,0,21,1,2218,3,3,3,3,3,3,3,3,3,1,2,4,3,3,0,0.0,0,False,True,False
0,1,58,1,991,5,1,1,1,4,5,4,4,2,2,2,1,4,4,0,1.0,1,False,True,False
1,1,28,0,325,0,2,0,3,4,0,4,4,2,5,4,3,3,4,1,0.0,1,False,True,False
0,1,50,1,3562,4,4,4,4,2,4,5,5,5,5,5,5,5,3,45,26.0,1,True,False,False
1,1,20,0,712,4,5,4,2,2,4,2,2,1,5,3,3,2,2,0,17.0,0,True,False,False
1,1,35,1,3714,1,1,5,1,5,5,4,2,2,3,2,5,2,5,0,0.0,1,True,False,False
0,0,22,1,997,4,4,4,2,3,4,3,3,3,4,5,5,4,3,0,0.0,1,True,False,False
0,1,32,0,721,2,5,2,3,5,2,5,5,4,5,4,3,5,5,25,14.0,0,False,True,False
1,1,37,1,162,2,1,1,1,2,2,2,2,3,4,3,3,3,2,0,21.0,0,False,True,False
1,1,46,1,306,2,4,4,4,5,4,3,2,2,2,2,2,2,2,9,6.0,0,False,True,False
0,1,72,1,922,3,3,4,3,2,4,4,5,5,4,5,3,5,4,4,0.0,1,True,False,False
1,1,46,1,2340,1,1,1,1,2,4,5,5,5,5,4,3,5,3,0,0.0,1,True,False,False
1,1,26,1,2351,1,1,5,1,4,4,4,4,1,1,4,3,4,4,30,0.0,1,True,False,False
0,0,28,1,1121,5,5,5,5,3,5,4,3,3,2,4,5,4,3,6,31.0,1,True,False,False
1,1,60,0,272,3,0,3,1,3,5,4,1,1,3,1,4,1,4,0,0.0,0,False,False,True
1,1,42,0,985,3,4,4,5,4,4,4,3,3,4,3,3,3,3,0,0.0,0,False,True,False
0,1,19,0,214,2,0,2,3,3,2,3,3,5,5,4,4,5,3,0,2.0,0,False,False,True
1,1,43,0,425,3,0,3,3,3,4,5,3,3,3,3,4,3,4,14,0.0,0,False,True,False
1,1,46,1,130,4,2,2,2,5,3,3,4,4,4,4,1,4,4,10,7.0,1,False,True,False
1,1,21,0,337,2,1,2,3,5,2,5,5,3,1,2,1,3,5,0,0.0,0,False,True,False
1,1,45,0,1504,2,5,3,3,5,4,5,1,1,3,1,5,1,4,0,0.0,0,False,True,False
0,0,18,1,651,4,0,4,5,4,4,4,4,3,5,4,4,3,4,1,0.0,0,False,True,False
1,1,40,0,261,2,4,0,3,4,0,4,4,5,3,3,4,5,4,0,0.0,0,False,False,True
0,1,44,0,789,1,5,1,3,1,1,1,1,4,5,5,3,5,1,43,19.0,0,False,True,False
0,1,39,1,2588,2,2,4,2,4,4,4,5,5,5,4,4,1,4,0,0.0,1,True,False,False
1,1,40,1,671,2,2,2,2,5,4,5,5,5,5,5,3,5,5,0,0.0,1,True,False,False
1,1,38,1,352,1,4,1,4,1,1,1,1,1,1,4,3,4,1,0,0.0,0,False,True,False
1,1,59,0,563,2,1,1,3,4,3,3,5,5,1,1,1,5,1,0,0.0,0,False,True,False
1,0,24,1,598,3,3,3,4,3,3,3,3,2,1,3,1,3,3,0,0.0,0,True,False,False
1,1,36,1,2149,3,3,3,3,4,4,5,5,5,5,5,3,5,3,0,2.0,1,True,False,False
0,1,41,1,1889,0,0,0,4,5,4,4,1,1,1,1,4,1,4,6,5.0,1,True,False,False
0,1,24,0,212,2,4,2,3,5,2,5,5,4,5,3,1,4,5,0,7.0,0,False,True,False
1,0,30,1,188,2,2,2,3,2,2,2,2,3,2,4,3,4,2,0,0.0,0,True,False,False
1,1,46,1,2368,4,4,4,4,1,1,3,5,5,5,5,1,5,3,0,0.0,1,True,False,False
0,1,28,1,2464,1,1,1,1,4,4,4,4,4,3,4,5,4,4,0,0.0,1,True,False,False
1,1,28,1,2253,5,5,5,5,5,5,5,5,3,5,4,4,4,5,4,0.0,1,True,False,False
0,1,42,0,861,1,2,0,4,3,0,3,3,3,2,4,2,3,3,40,33.0,0,False,True,False
0,1,56,0,224,1,3,1,3,5,1,5,5,2,4,4,1,4,5,48,44.0,0,False,True,False
0,1,38,1,1090,2,4,4,4,5,3,4,2,2,2,2,2,2,1,0,0.0,0,True,False,False
1,1,85,1,3156,3,5,5,5,4,3,3,3,1,4,4,3,3,3,0,0.0,0,True,False,False
1,1,47,1,2975,5,5,5,5,3,4,5,3,3,4,3,5,3,5,0,0.0,1,True,False,False
1,1,61,0,462,2,3,2,3,3,4,4,2,2,2,4,4,2,2,0,0.0,0,False,True,False
1,0,59,1,212,5,5,5,4,5,5,5,5,5,3,5,3,4,5,8,7.0,1,True,False,False
1,1,37,1,3577,2,2,2,2,2,4,3,2,2,2,2,4,2,4,23,26.0,0,True,False,False
1,0,25,1,577,4,0,4,2,2,4,2,2,5,2,5,4,5,2,0,0.0,1,True,False,False
0,1,42,1,3293,1,1,1,1,3,4,3,5,5,5,5,4,5,4,0,2.0,1,True,False,False
1,1,32,0,533,4,4,4,4,1,4,1,1,3,3,4,5,4,1,10,11.0,0,False,True,False
1,1,32,0,1127,3,5,3,4,5,3,4,5,5,3,4,4,5,5,0,0.0,0,False,False,True
0,1,62,1,420,4,1,1,1,4,4,4,4,1,5,2,2,3,4,5,0.0,1,False,False,True
1,0,40,1,445,1,1,1,3,4,1,4,4,1,4,4,4,4,4,61,49.0,0,True,False,False
1,1,39,1,1979,2,2,2,2,2,4,5,4,4,4,4,4,4,3,40,35.0,1,True,False,False
0,1,43,1,587,5,5,5,5,3,5,5,2,2,2,2,4,2,3,8,4.0,1,True,False,False
1,1,38,1,3731,1,1,4,1,2,5,5,5,5,5,5,3,5,4,0,0.0,1,True,False,False
0,1,61,0,391,2,5,2,2,2,3,3,5,4,5,5,3,1,3,133,118.0,0,False,True,False
1,1,24,1,1742,2,3,3,3,1,1,2,1,4,5,3,3,4,1,0,0.0,0,True,False,False
0,1,21,0,965,4,5,4,1,1,4,1,1,5,4,4,4,4,1,0,0.0,1,False,True,False
0,1,38,1,156,5,2,2,2,5,5,5,5,5,4,4,5,5,5,0,0.0,1,False,True,False
1,1,50,1,1581,5,5,5,5,4,4,5,4,4,4,4,3,4,4,0,0.0,1,True,False,False
1,0,43,1,157,3,3,3,4,5,3,5,5,3,2,4,4,5,5,1,0.0,0,True,False,False
1,0,24,1,391,3,3,3,3,3,3,4,3,2,5,4,3,4,3,71,59.0,0,True,False,False
1,1,63,1,651,3,3,3,3,3,4,3,3,3,3,3,1,3,3,0,0.0,0,True,False,False
0,1,58,1,814,3,3,3,3,2,3,2,2,3,5,4,4,3,2,0,0.0,0,False,True,False
0,1,49,0,201,3,5,3,4,2,3,2,2,4,3,1,1,2,2,0,0.0,0,False,True,False
1,1,55,1,180,3,5,5,5,5,4,1,3,3,3,3,2,3,3,10,1.0,1,False,False,True
1,1,42,1,3711,5,5,5,5,3,5,4,5,5,5,5,3,5,4,18,20.0,1,True,False,False
1,1,30,1,2662,1,1,1,1,5,5,5,5,4,4,5,1,1,5,71,72.0,1,True,False,False
1,1,60,0,1010,1,4,1,1,4,5,3,2,2,1,2,2,2,5,0,0.0,0,True,False,False
0,1,60,1,515,2,2,2,2,2,5,4,4,4,4,4,5,4,5,0,0.0,1,True,False,False
0,0,23,1,1256,4,4,4,4,4,4,4,4,3,4,4,3,5,4,0,0.0,1,False,True,False
1,1,26,1,413,1,3,3,3,1,1,3,1,3,2,3,4,3,1,44,38.0,0,False,True,False
0,1,30,1,1195,4,3,3,3,4,4,4,4,4,1,3,2,4,4,19,21.0,0,False,True,False
0,1,36,1,2864,3,3,3,3,2,4,4,4,4,4,4,4,4,5,3,0.0,1,True,False,False
1,0,25,1,1547,3,5,4,4,5,4,5,5,3,4,4,3,5,5,0,0.0,0,True,False,False
0,0,28,1,804,3,3,3,4,5,3,1,5,3,2,4,4,3,5,41,22.0,0,False,True,False
1,1,44,0,2065,3,5,3,1,3,3,4,4,4,3,4,3,4,4,1,0.0,0,True,False,False
0,1,23,1,1689,4,4,4,4,4,4,4,4,5,2,5,4,1,4,0,0.0,1,True,False,False
1,1,17,1,794,2,5,5,5,2,2,2,2,1,5,4,1,3,2,11,0.0,0,True,False,False
1,1,53,1,3696,1,3,3,3,4,3,4,2,2,2,1,2,2,2,90,87.0,0,True,False,False
0,1,64,1,337,2,2,2,2,2,2,2,2,1,3,3,3,3,2,0,0.0,0,False,True,False
0,1,47,1,3722,4,4,4,4,5,5,4,5,5,5,5,3,5,4,123,0.0,1,True,False,False
0,1,25,0,226,1,5,1,5,5,1,5,5,4,4,4,3,4,5,73,68.0,0,False,True,False
0,0,26,1,888,4,5,5,1,5,5,5,5,5,3,5,4,5,5,70,72.0,1,True,False,False
0,0,30,1,1814,2,2,2,3,2,2,1,2,3,1,4,3,4,2,0,8.0,0,False,True,False
1,1,59,1,397,4,4,3,3,5,4,3,4,4,4,4,4,4,3,21,27.0,0,False,True,False
0,1,50,0,519,2,5,2,5,4,2,4,4,5,4,5,5,4,4,0,0.0,0,False,True,False
0,1,31,1,2755,2,3,3,3,2,2,2,2,3,5,4,4,4,2,7,4.0,0,True,False,False
0,0,24,1,1310,4,5,5,1,4,4,2,4,3,3,5,3,5,4,0,0.0,1,False,True,False
0,1,48,0,991,3,5,3,5,4,3,4,4,3,2,5,4,5,4,19,29.0,0,False,True,False
0,0,27,1,359,5,5,5,4,1,5,1,1,5,5,5,3,4,1,0,0.0,1,True,False,False
1,1,53,1,3997,2,2,4,2,2,5,5,4,4,4,4,5,4,5,0,0.0,1,True,False,False
0,1,60,1,680,4,2,1,2,4,4,4,4,2,4,2,4,4,4,0,0.0,1,False,True,False
1,1,39,0,590,2,4,2,3,3,2,2,3,3,3,5,4,5,3,7,0.0,0,False,True,False
1,0,38,1,229,4,3,3,2,5,3,5,5,2,3,4,4,4,5,0,5.0,1,False,False,True
1,1,27,1,3159,1,1,1,1,4,4,4,4,1,1,5,4,2,4,22,6.0,1,True,False,False
1,1,55,1,759,4,4,4,4,5,4,5,3,3,3,3,3,3,5,0,0.0,1,True,False,False
1,1,27,0,305,3,5,3,1,3,3,3,3,5,2,5,5,5,3,0,0.0,0,False,True,False
0,1,38,1,534,3,4,4,4,4,4,4,3,3,3,3,3,3,2,26,11.0,0,True,False,False
0,0,49,1,1379,4,4,4,3,2,4,4,2,3,3,5,5,4,2,7,7.0,1,True,False,False
1,1,51,1,2585,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0.0,1,True,False,False
0,0,26,1,1411,2,2,2,1,1,2,1,1,5,2,5,4,5,1,19,6.0,0,True,False,False
0,1,9,0,1750,3,4,3,3,3,1,1,1,3,4,4,1,2,1,448,445.0,0,False,True,False
0,1,51,0,1464,3,5,3,5,3,3,4,3,5,3,4,5,5,3,63,60.0,0,False,True,False
0,0,24,1,948,3,3,3,4,2,3,2,2,4,3,3,4,4,2,0,0.0,0,False,True,False
1,1,57,1,2583,5,1,5,5,3,5,5,5,5,5,5,4,5,5,0,0.0,1,True,False,False
0,1,48,1,3081,1,1,1,1,3,1,2,4,4,4,4,4,4,1,0,0.0,1,True,False,False
0,1,42,1,1976,5,5,2,5,5,4,4,4,4,4,4,5,4,3,0,0.0,1,True,False,False
1,1,34,1,109,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,3.0,1,True,False,False
1,0,25,1,110,2,1,2,3,1,2,1,1,1,5,3,4,4,1,0,0.0,0,False,True,False
1,1,41,0,2182,3,2,3,3,1,3,1,1,3,3,3,4,4,1,0,0.0,0,False,True,False
0,1,33,1,1630,2,2,2,2,2,2,2,2,3,3,3,1,3,2,0,2.0,0,True,False,False
1,1,39,0,1521,3,4,3,3,5,3,5,5,1,2,4,4,3,5,3,8.0,0,False,True,False
1,1,51,1,965,3,2,2,2,5,5,3,3,3,3,3,4,3,3,0,0.0,1,False,False,True
1,1,27,0,1781,4,5,4,3,1,4,3,1,4,5,4,5,4,1,12,37.0,0,False,True,False
0,1,19,0,308,4,2,1,4,5,1,1,5,2,3,4,4,3,5,0,0.0,1,False,False,True
1,1,48,0,156,1,2,1,3,4,4,4,3,3,1,3,1,3,3,0,3.0,0,False,True,False
0,0,25,1,588,1,4,1,3,4,1,2,4,4,4,4,5,5,4,17,0.0,0,True,False,False
0,1,51,1,2462,5,5,5,5,4,4,5,5,5,5,5,4,5,5,0,0.0,1,True,False,False
0,1,39,0,872,2,4,2,4,5,2,5,5,3,1,4,3,4,5,43,21.0,0,False,True,False
0,1,53,1,1020,4,2,2,2,5,4,5,5,3,1,4,4,3,5,108,89.0,0,False,True,False
1,0,36,1,236,1,1,2,3,2,2,2,2,4,4,3,4,3,2,18,15.0,0,False,True,False
0,0,31,1,994,4,4,4,3,5,4,5,5,1,5,3,1,4,5,36,41.0,0,False,True,False
1,1,42,1,1560,4,4,4,4,3,5,4,5,5,5,5,3,5,4,9,0.0,1,True,False,False
1,1,41,1,645,2,3,3,3,2,2,2,2,5,2,4,2,1,2,0,0.0,1,False,True,False
0,0,18,1,295,4,2,4,3,1,4,1,1,2,3,4,1,3,1,0,0.0,0,False,True,False
0,0,26,1,119,5,0,5,3,2,5,2,2,5,2,5,5,4,2,0,0.0,1,False,True,False
1,1,20,0,994,3,5,3,3,5,3,5,5,3,5,5,5,4,5,19,17.0,0,False,False,True
0,1,22,1,500,0,5,0,4,3,0,3,3,5,3,2,4,4,3,1,0.0,1,False,False,True
1,1,20,0,101,3,2,3,3,1,3,1,1,4,5,3,4,2,1,6,18.0,0,False,False,True
0,1,44,1,3577,3,3,1,3,3,4,4,2,2,2,2,5,2,3,0,0.0,1,True,False,False
1,1,59,1,588,5,5,5,5,4,5,4,4,4,4,4,5,4,5,0,0.0,1,True,False,False
0,1,43,1,862,4,4,4,4,4,4,4,4,3,5,1,4,2,4,0,0.0,1,False,True,False
1,1,44,1,429,5,5,5,5,1,5,3,5,5,5,5,5,5,5,0,0.0,1,True,False,False
1,1,44,1,2568,1,1,5,1,4,3,4,1,1,1,1,1,1,4,0,0.0,0,True,False,False
1,1,46,1,1655,0,0,0,2,5,5,4,3,3,3,3,5,3,3,0,0.0,1,True,False,False
1,1,47,1,1609,1,1,1,1,3,3,3,1,1,1,1,1,1,3,47,49.0,0,True,False,False
0,1,46,1,669,2,4,4,4,2,2,2,2,4,3,4,4,4,2,0,6.0,0,False,True,False
1,0,22,1,488,2,2,1,4,1,1,1,1,1,1,3,4,3,1,21,18.0,0,False,True,False
0,1,29,1,196,0,0,0,1,2,0,2,2,3,5,1,3,2,2,32,22.0,1,False,True,False
1,1,59,1,258,4,4,4,4,4,4,5,4,4,4,4,3,4,3,0,0.0,1,True,False,False
1,0,38,1,808,4,4,4,4,2,4,2,2,3,2,5,4,4,2,0,0.0,0,True,False,False
1,1,46,1,992,4,4,4,4,2,4,4,3,3,2,3,4,3,3,0,0.0,1,True,False,False
0,1,44,1,1703,3,2,2,2,2,4,3,3,3,3,3,2,3,4,0,0.0,0,True,False,False
1,1,63,1,190,1,1,1,1,3,5,4,4,4,4,5,5,4,4,8,6.0,1,True,False,False
1,1,34,0,1242,4,5,4,5,2,4,2,2,5,3,3,4,4,2,93,89.0,0,False,True,False
1,1,47,1,854,5,3,3,3,5,5,5,5,5,5,5,2,5,2,17,28.0,1,False,False,True
0,1,46,0,674,4,5,4,1,3,4,3,3,4,4,5,3,5,3,70,59.0,0,False,True,False
1,1,43,1,1481,5,5,2,5,4,5,4,5,5,5,5,4,5,3,3,9.0,1,True,False,False
0,1,47,1,2015,4,4,4,4,3,5,4,5,5,5,5,3,5,3,0,0.0,1,True,False,False
1,1,39,1,1061,5,5,5,5,5,5,5,1,1,2,1,3,1,4,0,0.0,1,True,False,False
0,1,57,1,1400,4,4,4,4,4,4,4,3,3,3,3,3,3,3,51,28.0,1,True,False,False
0,1,24,1,733,5,5,5,5,5,5,5,5,5,3,5,5,5,5,0,0.0,1,True,False,False
0,1,17,0,1744,3,0,3,1,5,3,5,5,3,2,5,4,5,5,3,0.0,0,False,True,False
1,0,18,1,896,3,4,4,3,4,1,1,1,5,5,3,1,4,1,0,21.0,0,False,True,False
1,1,56,1,356,4,4,4,4,2,4,5,3,3,4,3,5,3,3,9,20.0,1,True,False,False
0,1,32,0,259,1,5,1,4,1,3,3,2,4,1,4,3,4,3,148,144.0,0,False,True,False
0,1,46,0,1097,2,3,3,4,5,3,5,5,3,1,4,3,3,5,2,29.0,0,False,False,True
1,0,30,1,701,3,3,3,4,4,3,4,4,4,4,4,3,4,4,23,47.0,0,False,True,False
0,1,42,1,480,3,4,4,4,4,3,4,4,3,3,3,1,4,4,0,2.0,0,False,True,False
1,1,34,1,1194,2,1,1,1,2,2,2,2,4,2,4,2,4,2,0,0.0,0,False,True,False
1,1,28,1,2070,3,3,2,3,3,3,3,3,3,4,5,3,5,3,0,0.0,1,True,False,False
0,1,41,1,1476,3,3,3,3,3,2,4,4,4,4,4,2,4,2,0,0.0,1,True,False,False
0,1,35,0,1069,2,5,2,1,4,2,4,4,2,1,1,5,3,4,58,41.0,0,False,True,False
0,1,44,0,226,1,1,1,3,3,2,2,5,5,1,1,2,5,4,0,0.0,0,True,False,False
0,0,22,1,257,2,3,2,2,5,2,2,5,1,2,2,4,3,5,55,38.0,0,False,True,False
1,1,31,1,787,5,5,5,5,3,3,3,3,1,1,4,5,2,3,1,0.0,1,True,False,False
1,1,55,1,2996,3,1,1,1,4,3,3,3,3,3,3,4,3,2,1,0.0,0,True,False,False
1,0,38,1,419,1,1,1,4,5,1,5,5,3,5,5,4,5,5,0,0.0,0,True,False,False
0,1,30,1,965,5,1,1,1,5,5,5,5,4,1,4,1,1,5,87,117.0,1,False,False,True
0,0,20,1,762,2,3,2,3,3,2,3,3,4,4,4,2,3,3,18,9.0,0,True,False,False
1,1,30,1,552,4,4,4,4,4,4,4,4,4,3,4,4,4,4,16,14.0,1,True,False,False
1,0,49,1,1107,5,5,5,3,2,5,2,2,3,2,5,4,4,2,1,0.0,1,True,False,False
0,1,49,1,1777,4,4,4,4,5,5,5,4,4,4,4,4,4,4,1,1.0,1,True,False,False
1,1,50,1,826,4,1,1,1,2,2,2,5,5,4,5,2,5,3,0,0.0,1,False,False,True
1,0,50,1,554,3,3,3,1,3,3,3,3,3,5,5,4,4,3,21,0.0,0,True,False,False
1,1,45,1,1635,2,2,2,2,3,4,5,5,5,5,5,5,5,3,0,0.0,1,True,False,False
0,1,44,1,2647,3,3,3,3,3,5,5,5,5,5,5,5,5,4,0,8.0,1,True,False,False
0,1,31,1,240,3,5,5,5,3,3,3,3,1,4,4,1,4,3,0,9.0,0,False,True,False
0,1,47,1,781,2,5,5,5,1,2,1,1,4,1,3,4,3,1,38,27.0,0,False,True,False
1,1,40,0,156,4,3,4,4,2,4,2,2,4,1,3,3,3,2,0,0.0,0,False,True,False
0,1,53,1,2091,5,5,4,5,4,4,4,2,2,2,2,4,2,4,0,0.0,1,True,False,False
1,1,36,0,1013,4,1,4,4,5,4,4,5,4,4,4,4,3,5,2,27.0,0,False,True,False
0,0,35,1,630,2,2,2,3,5,2,5,5,3,3,3,3,3,5,2,1.0,0,True,False,False
1,1,22,0,1773,2,1,2,2,3,2,3,3,1,3,2,3,2,3,0,0.0,0,False,True,False
1,1,29,0,192,1,5,1,5,5,1,5,5,4,5,4,5,5,5,1,22.0,0,False,True,False
1,1,56,1,1576,4,4,4,4,4,4,4,5,5,5,5,5,5,3,115,0.0,1,True,False,False
0,1,45,1,224,4,4,4,4,5,5,4,5,5,5,5,3,5,2,37,26.0,1,True,False,False
1,0,43,1,639,5,0,5,1,1,5,1,1,3,2,2,5,5,1,0,2.0,1,False,True,False
1,0,26,1,674,4,4,4,2,3,4,3,3,3,4,4,3,5,3,0,0.0,1,True,False,False
0,1,55,1,402,5,4,4,4,4,5,4,4,2,4,5,3,3,4,0,6.0,1,False,False,True
0,1,42,0,1061,2,4,2,5,4,2,4,4,3,3,4,5,4,4,0,0.0,0,False,True,False
1,1,31,1,692,4,5,5,5,4,4,4,4,5,1,2,4,1,4,111,103.0,1,False,False,True
0,1,21,0,247,4,4,4,1,2,4,2,2,3,2,4,5,5,2,0,0.0,0,False,True,False
0,1,39,1,2015,1,3,3,3,4,4,3,1,1,1,1,4,1,3,5,0.0,0,True,False,False
0,1,55,1,3808,4,4,4,4,4,4,5,5,5,5,5,5,5,3,0,12.0,1,True,False,False
0,1,57,1,261,5,1,1,1,4,5,4,4,5,5,4,4,3,4,0,0.0,1,False,True,False
1,0,22,1,1055,4,4,4,2,5,4,4,5,5,3,4,5,5,5,0,0.0,0,False,True,False
1,1,44,1,417,1,1,4,1,5,4,4,4,4,4,4,3,4,4,0,0.0,1,True,False,False
0,1,46,0,1428,3,4,3,3,5,3,5,5,3,3,3,4,4,5,0,0.0,0,False,True,False
0,1,43,0,1635,2,4,2,2,2,2,2,2,4,2,5,4,5,2,17,0.0,0,False,False,True
1,1,51,1,2892,4,4,4,4,4,5,5,5,5,5,5,5,5,5,0,0.0,1,True,False,False
1,1,34,0,405,1,4,1,5,4,5,4,2,2,1,2,5,2,4,4,0.0,0,True,False,False
1,1,19,0,1024,3,3,3,3,4,3,4,4,2,5,4,2,3,4,6,13.0,0,False,True,False
1,1,51,1,591,4,3,3,3,4,3,3,4,4,4,4,4,4,4,0,0.0,0,True,False,False
0,1,57,1,1922,5,5,4,5,5,4,4,4,4,4,4,4,4,4,9,9.0,1,True,False,False
1,1,18,1,874,3,2,2,2,3,3,3,3,1,4,4,2,3,3,13,0.0,0,True,False,False
0,1,51,1,255,4,4,4,4,4,4,5,4,4,4,4,3,4,4,99,110.0,1,True,False,False
0,1,35,1,533,1,4,5,4,1,1,1,1,1,1,2,2,3,1,0,0.0,0,False,True,False
1,0,24,1,562,2,1,2,3,2,2,4,2,4,5,3,2,2,2,0,0.0,0,False,True,False
1,1,52,0,528,4,5,4,2,4,4,5,5,5,4,5,4,5,3,0,0.0,1,False,True,False
1,1,68,0,164,2,4,2,4,3,4,5,3,3,2,3,4,3,3,0,0.0,0,False,True,False
1,1,50,0,471,2,5,3,2,1,1,1,1,1,3,1,4,1,4,0,0.0,0,False,True,False
1,0,37,1,106,1,1,1,1,1,1,4,1,2,1,2,4,2,1,0,0.0,0,False,True,False
0,1,68,0,1452,2,4,2,5,4,3,5,2,2,2,2,5,2,4,0,0.0,0,True,False,False
1,0,38,1,855,2,1,1,4,1,5,4,2,5,3,3,4,3,4,0,47.0,0,False,True,False
1,1,67,0,493,2,4,2,2,5,4,5,5,5,2,2,4,5,4,0,0.0,0,False,False,True
0,1,67,0,743,3,4,3,3,1,3,1,1,4,4,5,5,4,1,0,1.0,0,False,True,False
1,1,40,0,670,3,4,4,3,3,4,3,3,5,4,4,4,4,3,11,4.0,0,False,True,False
1,0,23,1,680,3,3,3,4,1,3,1,1,1,3,4,3,4,1,10,8.0,0,False,True,False
0,1,58,0,511,2,4,2,1,3,2,3,3,3,5,4,5,5,3,28,35.0,0,False,True,False
0,1,41,1,438,5,5,5,5,3,4,4,3,3,4,3,2,3,2,0,0.0,1,True,False,False
0,0,47,1,447,4,4,4,3,2,4,2,2,3,3,5,4,5,2,0,0.0,0,True,False,False
0,1,51,1,1360,3,3,3,3,1,5,3,5,5,5,5,3,5,2,0,0.0,1,True,False,False
1,1,39,0,997,4,4,4,2,2,4,2,2,2,3,5,1,4,2,21,16.0,1,False,True,False
1,1,37,1,3316,2,2,4,2,4,5,5,5,5,5,5,3,5,5,27,22.0,1,True,False,False
0,1,56,1,365,3,5,4,5,3,3,3,3,2,5,3,3,3,3,13,14.0,0,False,True,False
0,1,16,1,1948,1,1,5,1,3,3,3,3,2,2,3,5,2,3,0,0.0,1,True,False,False
1,0,45,1,589,3,0,3,3,4,3,2,4,3,5,3,2,5,4,19,9.0,0,False,True,False
0,0,30,1,929,3,3,3,3,5,3,5,5,1,1,3,2,3,5,0,7.0,0,False,True,False
0,1,43,1,991,4,3,5,3,4,4,4,4,2,4,3,1,2,4,0,14.0,0,False,True,False
1,1,28,1,691,5,4,4,4,5,5,5,5,5,3,5,5,3,5,0,0.0,1,False,True,False
1,1,50,1,2472,3,1,1,1,2,2,1,3,3,3,3,3,3,1,0,0.0,0,True,False,False
0,1,36,1,328,4,5,5,5,4,4,4,4,3,5,3,4,5,4,0,0.0,1,False,True,False
0,0,29,1,2311,1,1,1,2,5,1,5,5,5,4,5,5,4,5,0,0.0,0,True,False,False
1,1,59,1,368,3,3,3,3,4,5,5,2,2,2,2,3,2,4,1,0.0,1,True,False,False
1,1,39,1,3983,4,4,4,4,2,4,5,5,5,5,5,4,5,3,0,0.0,1,True,False,False
1,0,27,1,663,4,2,5,3,4,5,4,4,3,4,3,2,3,4,0,0.0,0,False,True,False
0,0,25,1,1199,4,4,4,4,4,4,4,4,3,5,2,4,4,4,1,3.0,1,False,True,False
1,0,23,1,403,2,3,2,3,4,2,5,4,4,5,2,2,2,4,96,129.0,0,False,False,True
1,1,48,0,683,3,5,3,3,2,4,5,3,3,3,3,3,3,4,0,0.0,0,False,True,False
1,1,13,0,802,1,5,1,1,2,1,5,2,3,5,3,2,3,2,19,13.0,0,False,True,False
0,1,36,1,1970,1,1,2,1,1,3,5,5,5,5,5,4,5,3,0,0.0,1,True,False,False
0,0,38,1,984,4,4,4,1,1,4,1,1,3,2,2,2,2,1,92,75.0,0,False,True,False
0,1,60,0,541,1,5,1,2,4,1,4,4,4,3,4,4,5,4,0,0.0,0,False,True,False
0,0,22,1,588,2,5,3,2,3,3,3,3,4,2,4,4,5,3,0,0.0,0,False,True,False
1,1,12,0,2227,4,3,4,3,4,4,2,4,3,4,4,2,4,4,17,2.0,0,False,True,False
0,1,49,1,2607,2,4,4,4,5,2,2,3,3,2,2,3,3,3,0,7.0,0,True,False,False
0,1,49,1,2268,4,4,4,4,4,4,4,4,4,4,4,5,4,4,0,1.0,1,True,False,False
0,1,49,0,137,2,0,2,1,2,2,2,2,3,3,2,5,1,2,82,85.0,0,False,False,True
1,0,37,1,228,3,2,3,4,3,4,3,1,5,3,4,3,2,3,153,147.0,0,False,True,False
0,1,58,1,1635,1,1,1,1,5,5,5,4,4,4,4,4,4,4,25,13.0,1,True,False,False
1,1,50,1,1662,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,0.0,1,True,False,False
0,0,30,1,677,1,1,1,5,4,1,3,4,4,2,4,3,4,4,0,0.0,0,True,False,False
1,1,52,1,450,3,1,1,1,5,4,4,3,3,3,3,3,3,3,0,0.0,0,False,False,True
1,1,64,0,1609,3,1,3,3,2,4,3,2,2,3,2,3,2,3,0,0.0,0,False,True,False
1,0,40,1,762,3,3,3,4,2,3,2,2,4,4,5,4,5,2,1,0.0,0,True,False,False
